,PST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity,Mean Humidity,Min Humidity,Max Sea Level PressureIn,Mean Sea Level PressureIn,Min Sea Level PressureIn,Max VisibilityMiles,Mean VisibilityMiles,Min VisibilityMiles,Max Wind SpeedMPH,Mean Wind SpeedMPH,Max Gust SpeedMPH,PrecipitationIn,CloudCover,Events,WindDirDegrees
2013-01-09 00:00:00-08:00,2013-01-09 00:00:00-08:00,55,49,43,48,42,36,89,75,61,30,30,30,10,7,2.0,25,9.0,33,0,6.0,Rain,279
2013-01-10 00:00:00-08:00,2013-01-10 00:00:00-08:00,51,48,44,35,33,30,70,60,50,30,30,30,10,10,10.0,24,14.0,30,0.0,3.0,None,295
2013-01-11 00:00:00-08:00,2013-01-11 00:00:00-08:00,52,48,44,40,35,29,76,63,49,30,30,30,10,10,10.0,24,11.0,29,0.0,4.0,None,302
2013-01-12 00:00:00-08:00,2013-01-12 00:00:00-08:00,49,44,38,37,30,26,76,59,42,30,30,30,10,10,10.0,13,5.0,15,0.0,2.0,None,24
2013-01-13 00:00:00-08:00,2013-01-13 00:00:00-08:00,50,43,36,34,26,16,65,47,28,30,30,30,10,10,10.0,20,8.0,24,0.0,1.0,None,30
2013-01-14 00:00:00-08:00,2013-01-14 00:00:00-08:00,52,44,36,32,23,18,70,50,29,30,30,30,10,10,10.0,23,8.0,26,0.0,1.0,None,76
2013-01-15 00:00:00-08:00,2013-01-15 00:00:00-08:00,54,44,34,37,32,26,85,60,35,30,30,30,10,10,10.0,13,3.0,17,0.0,3.0,None,353
2013-01-16 00:00:00-08:00,2013-01-16 00:00:00-08:00,52,44,36,40,34,29,82,66,50,30,30,30,10,9,7.0,9,2.0,10,0.0,0.0,None,120
2013-01-17 00:00:00-08:00,2013-01-17 00:00:00-08:00,59,49,38,42,36,31,85,64,43,30,30,30,10,10,9.0,9,3.0,12,0.0,0.0,None,138
2013-01-18 00:00:00-08:00,2013-01-18 00:00:00-08:00,62,51,39,41,37,34,85,62,39,30,30,30,10,10,8.0,7,2.0,10,0.0,1.0,None,144
2013-01-19 00:00:00-08:00,2013-01-19 00:00:00-08:00,60,50,39,43,37,33,86,62,37,30,30,30,10,10,9.0,7,1.0,9,0.0,2.0,None,130
2013-01-20 00:00:00-08:00,2013-01-20 00:00:00-08:00,62,51,39,44,37,32,82,61,39,30,30,30,10,10,9.0,7,1.0,9,0.0,1.0,None,117
2013-01-21 00:00:00-08:00,2013-01-21 00:00:00-08:00,56,47,38,45,41,36,89,68,47,30,30,30,10,10,10.0,8,2.0,10,0.0,1.0,None,79
2013-01-22 00:00:00-08:00,2013-01-22 00:00:00-08:00,57,49,41,44,40,34,86,69,51,30,30,30,10,9,8.0,8,2.0,12,0.0,4.0,None,117
2013-01-23 00:00:00-08:00,2013-01-23 00:00:00-08:00,55,53,50,48,46,43,89,80,71,30,30,29,10,7,3.0,14,4.0,20,0,7.0,Rain,23
2013-01-24 00:00:00-08:00,2013-01-24 00:00:00-08:00,56,53,50,50,48,46,93,85,77,30,30,30,10,6,3.0,8,3.0,9,0.0,8.0,None,87
2013-01-25 00:00:00-08:00,2013-01-25 00:00:00-08:00,63,57,51,52,49,47,89,78,67,30,30,30,10,8,3.0,18,6.0,22,0.0,5.0,None,312
2013-01-26 00:00:00-08:00,2013-01-26 00:00:00-08:00,56,53,49,50,44,39,96,76,55,30,30,30,10,10,2.0,33,19.0,38,0.0,4.0,Fog,275
2013-01-27 00:00:00-08:00,2013-01-27 00:00:00-08:00,54,49,44,40,37,35,71,61,50,30,30,30,10,10,10.0,23,13.0,28,2015-04-01 00:00:00,1.0,None,300
2013-01-28 00:00:00-08:00,2013-01-28 00:00:00-08:00,56,51,45,42,40,36,82,69,55,30,30,30,10,10,10.0,22,11.0,26,0.0,5.0,None,301
2013-01-29 00:00:00-08:00,2013-01-29 00:00:00-08:00,56,51,45,44,41,38,82,71,59,30,30,30,10,10,10.0,21,8.0,24,0.0,4.0,None,285
2013-01-30 00:00:00-08:00,2013-01-30 00:00:00-08:00,61,52,43,48,43,39,89,72,55,30,30,30,10,10,10.0,13,3.0,15,0.0,1.0,None,317
2013-01-31 00:00:00-08:00,2013-01-31 00:00:00-08:00,62,52,42,46,43,38,89,75,61,30,30,30,10,10,9.0,9,2.0,10,0.0,0.0,None,333
2013-02-01 00:00:00-08:00,2013-02-01 00:00:00-08:00,64,54,44,48,44,41,93,71,48,30,30,30,10,9,4.0,13,3.0,15,0.0,2.0,None,172
2013-02-02 00:00:00-08:00,2013-02-02 00:00:00-08:00,56,52,47,48,45,43,93,83,72,30,30,30,10,7,4.0,17,10.0,21,0.0,6.0,None,289
2013-02-03 00:00:00-08:00,2013-02-03 00:00:00-08:00,56,52,47,45,43,39,86,73,59,30,30,30,10,10,9.0,18,10.0,21,0.0,2.0,None,283
2013-02-04 00:00:00-08:00,2013-02-04 00:00:00-08:00,54,49,44,46,44,42,93,85,77,30,30,30,10,9,7.0,17,5.0,21,0.0,6.0,None,293
2013-02-05 00:00:00-08:00,2013-02-05 00:00:00-08:00,55,51,47,46,43,38,86,76,66,30,30,30,10,10,10.0,24,13.0,29,0.0,6.0,None,274
2013-02-06 00:00:00-08:00,2013-02-06 00:00:00-08:00,56,48,40,43,41,38,86,69,51,30,30,30,10,10,10.0,24,8.0,28,0.0,2.0,None,272
2013-02-07 00:00:00-08:00,2013-02-07 00:00:00-08:00,55,49,42,43,40,37,89,72,54,30,30,30,10,10,7.0,20,8.0,25,0,6.0,Rain,222
2013-02-08 00:00:00-08:00,2013-02-08 00:00:00-08:00,52,47,41,41,37,28,89,65,41,30,29,29,10,10,10.0,24,9.0,29,0,4.0,Rain,291
2013-02-09 00:00:00-08:00,2013-02-09 00:00:00-08:00,56,49,41,40,34,28,76,56,35,30,30,30,10,10,10.0,14,6.0,16,0.0,0.0,None,271
2013-02-10 00:00:00-08:00,2013-02-10 00:00:00-08:00,59,49,38,43,35,28,82,61,39,30,30,30,10,10,10.0,15,5.0,18,0.0,1.0,None,263
2013-02-11 00:00:00-08:00,2013-02-11 00:00:00-08:00,63,52,41,45,36,25,86,56,25,30,30,30,10,10,10.0,20,5.0,21,0.0,1.0,None,268
2013-02-12 00:00:00-08:00,2013-02-12 00:00:00-08:00,58,50,41,44,41,35,89,73,57,30,30,30,10,10,8.0,18,6.0,22,0.0,3.0,None,283
2013-02-13 00:00:00-08:00,2013-02-13 00:00:00-08:00,59,50,41,47,43,35,93,75,57,30,30,30,10,8,3.0,20,6.0,22,0.0,2.0,None,299
2013-02-14 00:00:00-08:00,2013-02-14 00:00:00-08:00,68,55,42,47,42,39,96,68,40,30,30,30,10,10,6.0,13,4.0,15,0.0,1.0,None,151
2013-02-15 00:00:00-08:00,2013-02-15 00:00:00-08:00,68,57,46,47,42,36,80,57,34,30,30,30,10,10,10.0,8,1.0,14,0.0,0.0,None,101
2013-02-16 00:00:00-08:00,2013-02-16 00:00:00-08:00,66,57,48,49,46,43,86,66,45,30,30,30,10,9,7.0,24,8.0,29,0.0,3.0,None,307
2013-02-17 00:00:00-08:00,2013-02-17 00:00:00-08:00,59,54,48,46,43,41,86,72,57,30,30,29,10,10,10.0,22,11.0,24,0.0,1.0,None,278
2013-02-18 00:00:00-08:00,2013-02-18 00:00:00-08:00,52,49,45,43,39,34,86,71,56,30,30,29,10,10,10.0,18,12.0,23,2015-04-01 00:00:00,6.0,Rain,259
2013-02-19 00:00:00-08:00,2013-02-19 00:00:00-08:00,49,45,41,42,37,32,83,72,60,29,29,29,10,9,3.0,24,11.0,31,0,6.0,Rain,267
2013-02-20 00:00:00-08:00,2013-02-20 00:00:00-08:00,55,48,40,41,37,31,77,62,47,30,29,29,10,10,10.0,24,12.0,31,0.0,1.0,None,284
2013-02-21 00:00:00-08:00,2013-02-21 00:00:00-08:00,57,51,44,41,37,32,77,59,40,30,30,30,10,10,10.0,24,10.0,28,0.0,1.0,None,299
2013-02-22 00:00:00-08:00,2013-02-22 00:00:00-08:00,60,50,40,43,40,35,83,63,42,30,30,30,10,10,10.0,30,9.0,36,0.0,3.0,None,277
2013-02-23 00:00:00-08:00,2013-02-23 00:00:00-08:00,56,52,47,48,40,32,86,66,46,30,30,30,10,10,4.0,28,14.0,33,2015-04-01 00:00:00,4.0,Rain,283
2013-02-24 00:00:00-08:00,2013-02-24 00:00:00-08:00,60,53,46,40,33,23,76,52,27,30,30,30,10,10,10.0,24,11.0,30,0.0,1.0,None,314
2013-02-25 00:00:00-08:00,2013-02-25 00:00:00-08:00,58,51,43,44,41,36,83,70,57,30,30,30,10,10,9.0,24,9.0,28,0.0,2.0,None,274
2013-02-26 00:00:00-08:00,2013-02-26 00:00:00-08:00,63,52,41,41,37,29,82,57,31,30,30,30,10,10,10.0,24,7.0,28,0.0,1.0,None,270
2013-02-27 00:00:00-08:00,2013-02-27 00:00:00-08:00,64,52,40,46,42,32,86,64,42,30,30,30,10,10,8.0,24,9.0,29,0.0,3.0,None,285
2013-02-28 00:00:00-08:00,2013-02-28 00:00:00-08:00,60,53,46,49,47,44,93,79,64,30,30,30,10,10,9.0,23,10.0,26,0.0,4.0,Fog,274
2013-03-01 00:00:00-08:00,2013-03-01 00:00:00-08:00,71,59,46,51,47,43,100,75,49,30,30,30,10,6,0.0,20,5.0,23,0.0,3.0,Fog,330
2013-03-02 00:00:00-08:00,2013-03-02 00:00:00-08:00,63,57,51,51,48,46,89,76,62,30,30,30,10,10,10.0,17,6.0,21,0.0,6.0,None,307
2013-03-03 00:00:00-08:00,2013-03-03 00:00:00-08:00,59,54,49,47,45,43,83,73,62,30,30,30,10,10,9.0,24,13.0,30,2015-04-01 00:00:00,7.0,None,276
2013-03-04 00:00:00-08:00,2013-03-04 00:00:00-08:00,56,51,46,43,41,39,86,73,59,30,30,30,10,10,9.0,24,10.0,29,0.0,5.0,None,267
2013-03-05 00:00:00-08:00,2013-03-05 00:00:00-08:00,56,50,43,45,40,37,83,69,55,30,29,29,10,10,4.0,33,14.0,43,0,6.0,Rain,188
2013-03-06 00:00:00-08:00,2013-03-06 00:00:00-08:00,55,50,45,49,41,37,77,64,51,30,30,29,10,10,4.0,35,12.0,43,0,6.0,Rain,226
2013-03-07 00:00:00-08:00,2013-03-07 00:00:00-08:00,55,49,43,45,41,36,86,68,50,30,29,29,10,10,5.0,18,7.0,21,0,7.0,Rain,296
2013-03-08 00:00:00-08:00,2013-03-08 00:00:00-08:00,55,51,46,44,42,40,93,78,63,30,29,29,10,10,10.0,39,21.0,45,2015-04-01 00:00:00,6.0,None,277
2013-03-09 00:00:00-08:00,2013-03-09 00:00:00-08:00,61,53,44,44,42,39,83,65,46,30,30,30,10,10,10.0,29,11.0,33,0.0,1.0,None,288
2013-03-10 00:00:00-08:00,2013-03-10 00:00:00-08:00,66,55,43,45,42,37,86,62,37,30,30,30,10,10,10.0,23,7.0,26,0.0,2.0,None,290
2013-03-11 00:00:00-07:00,2013-03-11 00:00:00-07:00,64,54,43,48,43,36,86,65,43,30,30,30,10,10,10.0,22,9.0,25,0.0,4.0,None,297
2013-03-12 00:00:00-07:00,2013-03-12 00:00:00-07:00,67,57,47,50,46,44,93,77,60,30,30,30,10,8,2.0,26,10.0,31,0.0,4.0,Fog,302
2013-03-13 00:00:00-07:00,2013-03-13 00:00:00-07:00,75,60,45,52,47,43,93,69,44,30,30,30,10,7,0.0,23,8.0,28,0.0,4.0,Fog,316
2013-03-14 00:00:00-07:00,2013-03-14 00:00:00-07:00,61,54,47,47,45,44,93,74,55,30,30,30,10,9,5.0,26,13.0,32,0.0,5.0,Fog,291
2013-03-15 00:00:00-07:00,2013-03-15 00:00:00-07:00,64,55,46,49,46,43,93,83,72,30,30,30,10,10,8.0,29,12.0,33,0.0,6.0,None,292
2013-03-16 00:00:00-07:00,2013-03-16 00:00:00-07:00,62,55,47,47,45,42,93,73,53,30,30,30,10,10,6.0,35,14.0,40,0.0,5.0,None,275
2013-03-17 00:00:00-07:00,2013-03-17 00:00:00-07:00,62,55,48,44,42,40,80,66,51,30,30,30,10,10,10.0,31,14.0,37,0.0,3.0,None,277
2013-03-18 00:00:00-07:00,2013-03-18 00:00:00-07:00,60,53,45,46,43,39,83,69,55,30,30,30,10,10,10.0,24,7.0,28,0.0,5.0,None,291
2013-03-19 00:00:00-07:00,2013-03-19 00:00:00-07:00,64,56,48,48,41,24,80,54,28,30,30,30,10,10,9.0,21,5.0,23,0,7.0,Rain,308
2013-03-20 00:00:00-07:00,2013-03-20 00:00:00-07:00,62,56,50,54,49,44,93,77,60,30,30,30,10,9,4.0,21,9.0,24,0,8.0,Fog-Rain,239
2013-03-21 00:00:00-07:00,2013-03-21 00:00:00-07:00,59,52,44,45,41,38,83,65,47,30,30,30,10,10,10.0,25,12.0,29,0.0,1.0,None,276
2013-03-22 00:00:00-07:00,2013-03-22 00:00:00-07:00,63,53,43,43,37,25,86,56,26,30,30,30,10,10,9.0,24,11.0,29,0.0,0.0,None,288
2013-03-23 00:00:00-07:00,2013-03-23 00:00:00-07:00,65,54,43,43,39,26,86,56,25,30,30,30,10,10,8.0,24,9.0,28,0.0,2.0,None,284
2013-03-24 00:00:00-07:00,2013-03-24 00:00:00-07:00,61,53,44,44,42,39,83,69,55,30,30,30,10,10,9.0,26,10.0,30,0.0,2.0,None,288
2013-03-25 00:00:00-07:00,2013-03-25 00:00:00-07:00,56,52,47,43,41,40,86,73,59,30,30,29,10,10,10.0,25,13.0,29,0.0,6.0,None,270
2013-03-26 00:00:00-07:00,2013-03-26 00:00:00-07:00,61,55,48,45,42,41,80,66,51,30,30,29,10,10,10.0,23,12.0,28,0.0,6.0,Rain,280
2013-03-27 00:00:00-07:00,2013-03-27 00:00:00-07:00,64,57,50,52,47,42,86,75,63,30,29,29,10,10,10.0,16,7.0,22,0.0,7.0,None,183
2013-03-28 00:00:00-07:00,2013-03-28 00:00:00-07:00,67,60,53,52,51,50,89,74,58,30,30,30,10,10,10.0,18,8.0,21,2015-04-01 00:00:00,6.0,None,256
2013-03-29 00:00:00-07:00,2013-03-29 00:00:00-07:00,74,62,50,53,49,46,89,69,49,30,30,30,10,10,5.0,24,8.0,29,2015-04-01 00:00:00,6.0,None,304
2013-03-30 00:00:00-07:00,2013-03-30 00:00:00-07:00,64,58,52,52,50,48,89,75,60,30,30,29,10,10,10.0,21,7.0,24,0,6.0,Rain,261
2013-03-31 00:00:00-07:00,2013-03-31 00:00:00-07:00,65,60,54,53,51,49,86,75,64,30,30,30,10,10,8.0,24,8.0,30,0,6.0,Rain,166
2013-04-01 00:00:00-07:00,2013-04-01 00:00:00-07:00,65,59,52,54,50,46,89,73,56,30,30,30,10,9,2.0,20,7.0,22,0,5.0,Rain,227
2013-04-02 00:00:00-07:00,2013-04-02 00:00:00-07:00,60,55,50,50,48,46,89,78,67,30,30,30,10,10,8.0,25,14.0,30,0.0,5.0,Fog,283
2013-04-03 00:00:00-07:00,2013-04-03 00:00:00-07:00,68,59,49,51,47,46,93,75,56,30,30,30,10,9,5.0,24,8.0,28,0.0,6.0,Fog,296
2013-04-04 00:00:00-07:00,2013-04-04 00:00:00-07:00,64,59,53,54,51,45,93,82,71,30,30,30,10,9,4.0,22,10.0,28,0,8.0,Rain,197
2013-04-05 00:00:00-07:00,2013-04-05 00:00:00-07:00,64,59,54,52,50,47,86,71,56,30,30,30,10,10,9.0,20,7.0,24,2015-04-01 00:00:00,7.0,None,258
2013-04-06 00:00:00-07:00,2013-04-06 00:00:00-07:00,62,58,53,53,50,47,89,78,67,30,30,30,10,9,1.0,17,8.0,21,0,7.0,Fog-Rain,232
2013-04-07 00:00:00-07:00,2013-04-07 00:00:00-07:00,62,56,50,52,48,45,89,77,64,30,30,29,10,10,3.0,38,12.0,56,0,7.0,Rain,249
2013-04-08 00:00:00-07:00,2013-04-08 00:00:00-07:00,63,56,49,48,39,34,71,55,39,30,29,29,10,10,10.0,47,24.0,60,0.0,3.0,None,287
2013-04-09 00:00:00-07:00,2013-04-09 00:00:00-07:00,68,59,50,44,39,31,74,53,31,30,30,30,10,10,10.0,28,17.0,32,0.0,0.0,None,300
2013-04-10 00:00:00-07:00,2013-04-10 00:00:00-07:00,80,66,51,52,46,42,89,61,32,30,30,30,10,10,10.0,39,16.0,45,0.0,2.0,None,278
2013-04-11 00:00:00-07:00,2013-04-11 00:00:00-07:00,65,57,49,47,44,42,86,65,44,30,29,29,10,10,8.0,36,20.0,41,0.0,3.0,None,269
2013-04-12 00:00:00-07:00,2013-04-12 00:00:00-07:00,63,55,47,48,44,42,86,71,55,29,29,29,10,9,7.0,30,15.0,35,0.0,2.0,None,281
2013-04-13 00:00:00-07:00,2013-04-13 00:00:00-07:00,61,55,48,45,42,39,74,61,47,29,29,29,10,10,8.0,44,20.0,51,0.0,3.0,None,268
2013-04-14 00:00:00-07:00,2013-04-14 00:00:00-07:00,60,54,47,46,39,33,86,62,37,29,29,29,10,10,10.0,39,20.0,46,0.0,2.0,None,268
2013-04-15 00:00:00-07:00,2013-04-15 00:00:00-07:00,57,52,46,47,38,34,83,65,47,29,29,29,10,10,9.0,46,25.0,55,2015-04-01 00:00:00,2.0,Rain,281
2013-04-16 00:00:00-07:00,2013-04-16 00:00:00-07:00,62,54,45,41,36,31,71,52,32,30,30,29,10,10,10.0,29,14.0,33,0.0,1.0,None,278
2013-04-17 00:00:00-07:00,2013-04-17 00:00:00-07:00,67,59,50,41,35,29,71,49,27,30,30,30,10,10,10.0,28,18.0,32,0.0,0.0,None,319
2013-04-18 00:00:00-07:00,2013-04-18 00:00:00-07:00,73,60,47,46,40,31,77,50,23,30,30,30,10,10,10.0,24,8.0,28,0.0,0.0,None,287
2013-04-19 00:00:00-07:00,2013-04-19 00:00:00-07:00,72,61,49,52,46,43,80,64,48,30,30,30,10,10,10.0,28,12.0,32,0.0,1.0,None,294
2013-04-20 00:00:00-07:00,2013-04-20 00:00:00-07:00,73,62,50,49,45,42,80,59,38,30,30,30,10,10,10.0,28,14.0,32,0.0,0.0,None,289
2013-04-21 00:00:00-07:00,2013-04-21 00:00:00-07:00,78,64,49,51,44,40,77,53,28,30,30,29,10,10,10.0,21,8.0,24,0.0,0.0,None,300
2013-04-22 00:00:00-07:00,2013-04-22 00:00:00-07:00,83,67,51,54,46,41,77,51,25,29,29,29,10,10,10.0,22,7.0,26,0.0,0.0,None,300
2013-04-23 00:00:00-07:00,2013-04-23 00:00:00-07:00,76,63,49,46,42,27,83,50,17,29,29,29,10,10,10.0,26,10.0,31,0.0,1.0,None,306
2013-04-24 00:00:00-07:00,2013-04-24 00:00:00-07:00,68,58,47,47,45,43,86,66,45,29,29,29,10,10,9.0,17,8.0,23,0.0,2.0,None,286
2013-04-25 00:00:00-07:00,2013-04-25 00:00:00-07:00,65,59,53,47,46,45,77,65,52,30,30,29,10,10,10.0,23,11.0,26,0.0,3.0,None,254
2013-04-26 00:00:00-07:00,2013-04-26 00:00:00-07:00,61,57,52,46,45,44,77,66,55,30,30,30,10,10,10.0,28,11.0,33,0.0,4.0,None,275
2013-04-27 00:00:00-07:00,2013-04-27 00:00:00-07:00,61,55,49,47,46,44,86,73,60,30,30,30,10,10,9.0,28,12.0,32,0.0,4.0,Fog,283
2013-04-28 00:00:00-07:00,2013-04-28 00:00:00-07:00,71,59,47,51,46,42,86,63,39,30,30,29,10,10,9.0,23,8.0,29,0.0,2.0,None,302
2013-04-29 00:00:00-07:00,2013-04-29 00:00:00-07:00,80,66,52,56,48,44,77,56,35,29,29,29,10,10,9.0,31,14.0,38,0.0,1.0,None,292
2013-04-30 00:00:00-07:00,2013-04-30 00:00:00-07:00,68,59,50,46,43,27,80,58,35,29,29,29,10,10,7.0,26,15.0,31,0.0,2.0,None,288
2013-05-01 00:00:00-07:00,2013-05-01 00:00:00-07:00,78,67,55,46,37,25,67,41,15,30,29,29,10,10,10.0,24,8.0,28,0.0,0.0,None,284
2013-05-02 00:00:00-07:00,2013-05-02 00:00:00-07:00,89,73,56,51,35,21,67,40,12,30,30,30,10,10,9.0,17,5.0,21,0.0,0.0,None,318
2013-05-03 00:00:00-07:00,2013-05-03 00:00:00-07:00,85,71,56,56,40,23,72,41,10,30,29,29,10,10,10.0,22,9.0,26,0.0,0.0,None,305
2013-05-04 00:00:00-07:00,2013-05-04 00:00:00-07:00,84,69,54,56,47,42,77,51,24,29,29,29,10,10,9.0,28,10.0,36,0.0,1.0,None,269
2013-05-05 00:00:00-07:00,2013-05-05 00:00:00-07:00,70,63,56,48,46,44,67,56,44,29,29,29,10,10,10.0,28,12.0,33,2015-04-01 00:00:00,6.0,Rain,170
2013-05-06 00:00:00-07:00,2013-05-06 00:00:00-07:00,70,65,59,51,48,46,72,59,45,29,29,29,10,10,10.0,18,8.0,24,2015-04-01 00:00:00,7.0,Rain,188
2013-05-07 00:00:00-07:00,2013-05-07 00:00:00-07:00,71,62,53,52,49,47,89,67,44,30,30,29,10,10,10.0,17,9.0,25,0.0,5.0,None,263
2013-05-08 00:00:00-07:00,2013-05-08 00:00:00-07:00,61,57,53,50,48,46,89,76,62,30,30,30,10,10,10.0,23,13.0,28,0.0,8.0,None,269
2013-05-09 00:00:00-07:00,2013-05-09 00:00:00-07:00,62,57,52,47,46,45,77,69,60,30,30,30,10,10,10.0,28,16.0,32,0.0,7.0,None,270
2013-05-10 00:00:00-07:00,2013-05-10 00:00:00-07:00,60,56,51,49,48,46,89,77,64,30,30,30,10,10,5.0,26,14.0,31,0.0,6.0,None,277
2013-05-11 00:00:00-07:00,2013-05-11 00:00:00-07:00,69,60,51,53,49,48,89,71,52,30,30,30,10,10,8.0,26,11.0,30,0.0,5.0,None,305
2013-05-12 00:00:00-07:00,2013-05-12 00:00:00-07:00,69,61,53,53,50,48,89,69,49,30,30,30,10,10,10.0,28,14.0,32,0.0,3.0,None,288
2013-05-13 00:00:00-07:00,2013-05-13 00:00:00-07:00,65,58,51,52,49,46,89,73,56,30,30,29,10,10,10.0,29,16.0,36,0.0,2.0,None,283
2013-05-14 00:00:00-07:00,2013-05-14 00:00:00-07:00,65,59,53,48,46,43,77,63,48,30,29,29,10,10,10.0,28,15.0,32,0.0,2.0,None,261
2013-05-15 00:00:00-07:00,2013-05-15 00:00:00-07:00,62,57,52,50,46,42,89,69,48,30,30,30,10,10,10.0,39,22.0,48,0.0,5.0,None,258
2013-05-16 00:00:00-07:00,2013-05-16 00:00:00-07:00,64,59,54,54,50,47,89,75,60,30,30,30,10,10,10.0,30,18.0,35,0.0,7.0,None,265
2013-05-17 00:00:00-07:00,2013-05-17 00:00:00-07:00,64,59,53,48,46,44,77,65,52,30,30,30,10,10,10.0,26,16.0,32,0.0,3.0,None,267
2013-05-18 00:00:00-07:00,2013-05-18 00:00:00-07:00,67,60,52,49,47,45,83,66,48,30,30,30,10,10,10.0,39,19.0,46,0.0,3.0,None,269
2013-05-19 00:00:00-07:00,2013-05-19 00:00:00-07:00,75,63,51,50,46,43,83,58,33,30,30,30,10,10,10.0,30,12.0,35,0.0,0.0,None,286
2013-05-20 00:00:00-07:00,2013-05-20 00:00:00-07:00,83,68,53,53,46,41,77,51,25,30,29,29,10,10,10.0,25,11.0,33,0.0,2.0,None,289
2013-05-21 00:00:00-07:00,2013-05-21 00:00:00-07:00,63,56,49,47,44,40,77,63,48,30,29,29,10,10,10.0,48,28.0,56,0.0,2.0,None,275
2013-05-22 00:00:00-07:00,2013-05-22 00:00:00-07:00,62,55,48,42,37,31,74,55,36,30,30,29,10,10,10.0,36,18.0,41,0.0,1.0,None,280
2013-05-23 00:00:00-07:00,2013-05-23 00:00:00-07:00,62,55,48,43,41,40,80,63,46,30,30,29,10,10,10.0,31,20.0,39,0.0,1.0,None,273
2013-05-24 00:00:00-07:00,2013-05-24 00:00:00-07:00,62,56,49,43,42,40,80,63,46,30,30,29,10,10,10.0,33,18.0,44,0.0,1.0,None,263
2013-05-25 00:00:00-07:00,2013-05-25 00:00:00-07:00,60,55,50,48,44,43,83,67,51,30,30,29,10,10,10.0,35,20.0,45,0.0,5.0,None,260
2013-05-26 00:00:00-07:00,2013-05-26 00:00:00-07:00,66,60,53,51,49,48,93,75,56,30,30,30,10,9,4.0,30,18.0,33,0.0,6.0,None,267
2013-05-27 00:00:00-07:00,2013-05-27 00:00:00-07:00,62,58,54,54,51,48,89,79,69,30,30,30,10,10,7.0,20,10.0,23,0,8.0,Rain,262
2013-05-28 00:00:00-07:00,2013-05-28 00:00:00-07:00,65,60,55,54,51,49,86,73,60,30,29,29,10,10,10.0,25,12.0,31,0.0,6.0,None,266
2013-05-29 00:00:00-07:00,2013-05-29 00:00:00-07:00,65,59,52,52,48,45,80,68,56,30,29,29,10,10,10.0,31,16.0,37,0.0,4.0,None,275
2013-05-30 00:00:00-07:00,2013-05-30 00:00:00-07:00,65,58,51,46,45,43,83,66,48,30,29,29,10,10,10.0,33,20.0,40,0.0,1.0,None,269
2013-05-31 00:00:00-07:00,2013-05-31 00:00:00-07:00,74,62,50,49,45,43,80,57,33,30,29,29,10,10,9.0,30,14.0,35,0.0,0.0,None,293
2013-06-01 00:00:00-07:00,2013-06-01 00:00:00-07:00,77,65,52,52,46,44,77,57,36,29,29,29,10,10,9.0,30,15.0,36,0,2.0,None,293
2013-06-02 00:00:00-07:00,2013-06-02 00:00:00-07:00,65,58,50,48,47,47,86,71,56,29,29,29,10,10,10.0,26,16.0,30,0.0,1.0,None,287
2013-06-03 00:00:00-07:00,2013-06-03 00:00:00-07:00,73,62,51,53,49,46,83,64,44,29,29,29,10,10,10.0,14,7.0,17,0.0,2.0,None,225
2013-06-04 00:00:00-07:00,2013-06-04 00:00:00-07:00,69,62,54,52,49,48,83,68,52,29,29,29,10,10,10.0,17,10.0,21,0.0,2.0,None,289
2013-06-05 00:00:00-07:00,2013-06-05 00:00:00-07:00,66,60,54,49,48,46,83,70,56,30,29,29,10,10,10.0,21,13.0,26,0.0,4.0,None,280
2013-06-06 00:00:00-07:00,2013-06-06 00:00:00-07:00,66,60,53,50,49,48,83,70,56,29,29,29,10,10,10.0,24,13.0,30,0.0,4.0,None,295
2013-06-07 00:00:00-07:00,2013-06-07 00:00:00-07:00,74,63,52,54,51,48,83,65,46,29,29,29,10,10,10.0,22,9.0,26,0.0,3.0,None,305
2013-06-08 00:00:00-07:00,2013-06-08 00:00:00-07:00,78,67,56,59,54,49,78,62,46,29,29,29,10,10,9.0,16,8.0,22,0.0,1.0,None,348
2013-06-09 00:00:00-07:00,2013-06-09 00:00:00-07:00,70,65,59,55,52,50,84,69,53,29,29,29,10,10,10.0,22,11.0,29,0.0,4.0,None,216
2013-06-10 00:00:00-07:00,2013-06-10 00:00:00-07:00,70,64,57,51,49,48,77,62,47,29,29,29,10,10,10.0,24,11.0,31,0.0,5.0,None,218
2013-06-11 00:00:00-07:00,2013-06-11 00:00:00-07:00,67,61,55,52,49,46,83,68,52,30,29,29,10,10,9.0,23,12.0,29,0.0,7.0,None,285
2013-06-12 00:00:00-07:00,2013-06-12 00:00:00-07:00,67,60,52,47,46,44,83,64,45,30,29,29,10,10,10.0,40,19.0,48,0.0,1.0,None,277
2013-06-13 00:00:00-07:00,2013-06-13 00:00:00-07:00,67,59,51,47,46,45,77,63,48,30,30,30,10,10,10.0,28,17.0,33,0.0,1.0,None,279
2013-06-14 00:00:00-07:00,2013-06-14 00:00:00-07:00,78,65,52,54,47,45,77,57,36,30,29,29,10,10,10.0,28,11.0,33,0.0,2.0,None,287
2013-06-15 00:00:00-07:00,2013-06-15 00:00:00-07:00,62,57,51,48,47,46,83,72,60,30,29,29,10,10,10.0,24,12.0,32,0.0,2.0,None,273
